از خانواده گربه,1
دروازه بان ایران,18
کشتی گیر ایرانی که ارامگاهش در ری است,18
فوتبالیست گلزن بازنشسته انگلیسی,18
صاحب بیشترین توپ طلا,18
دروازه بان مشهور ایتالیا,18
بازیکنی که در فینال ۲۰۱۸ جام جهانی گل زد,18
سریع ترین بازیکن,18
آقای گل,18
آقای گل جهان,18
مرد سال فوتبال جهان در ۱۹۹۹,18
نام برترین ورزشکار در جام جهامی 2022,18
گونه ای از ورزش فوتبال,18
بوکسور معروف محمد نام,18
معروف ترین کشتی گیر ایرانی,18
یکی از فوتبالیست های معروف,18
نام مایر گلر سابق آلمانی,18
بوکسور مسلمان,18
اسطوره فوتبال ایران,18
آقای گل سابق,18
جادوگر فوتبال ایران,18
طلای سیاه فوتبال,18
پاسور تیم ملی والیبال ایران,18
فوتبالیست مسلمان فرانسوی با لقب زیزو,18
تنیسور معروف سوئیسی,18
بازیکن اسبق تیم لیکرز با 5 قهرمانی,18
ستاره ی جوان پاری سن ژرمن,18
دفاع سپاهان در لیگ ۲۱,18
از لژیونر های فوتبال ایران,18
کشتی‌گیر معروف ایرانی,18
بازیکن جدید تیم النصر عربستان,18
معروفترین تنیسور جهان,18
بازیکنی که بیشترین برد های فرمول 1 را دارد,18
گل نزن ایران,18
آقای گل جهان سال یییی,18
بهترین بسکتبالیست جهان,18
آقای گل جام جهانی,18
سریع ترین دونده جهان,18
گلزن سابق آرسنال,18
از والیبالیست های ایرانی,18
پر افتخار ترین تیم فوتبال جهان,18
مربی طلایی بارسلونا,18
فوتبالیست پرتغالی معروف,18
از بازیکن های اسبق و نامدار یوونتوس,18
از بهترین فوتبالیست ها که اصلیت ارژانتینی دارد,18
از تیم های اسپانیایی,19
تیم فوتبالی که رونالدو در حاضر در ان است,19
پرافتخارترین تیم لیگ برتر انگلستان,19
شیاطین سرخ,19
از تیم های فوتبال آلمان,19
باشگاه فوتبال اسپانیایی,19
از باشگاه های فوتبال آرژانتین,19
قهرمان بدون شکست در لیگ برتر انگلستان,19
یکی از محبوب ترین تیم فوتبال جهان,19
تیم قرمز پوش مشهور ایران,19
قهرمان پیشین لیگ برتر,19
باشگاه فوتبال عربستانی,19
تیم فوتبال برزیلی,19
زادگاه کنگفو,19
یکی از طرفین دربی,19
سرمربی اسبق باشگاه اینترمیلان,19
باشگاه فوتبال فرانسوی,19
قهرمان امسال جام جهانی,19
از باشگاه های فوتبال امارات,19
تیم انگلیسی با سابقه قهرمانی در لیگ قهرمانان اروپا,19
تیم سابق مسی,19
تیم گورخر ها,19
تیمی به نام ماه,19
تیم فوتبال همنام تخت جمشید,19
تیم فوتبالی که مسی در حال حاضر در ان است,19
برنده جام جهانی قطر,19
اولین تیم لیونل مسی در اروپا,19
قهرمان تیم های باب,19
پر افتخار ترین تیم باشگاهی فوتبال آسیا,19
نیمار را دارد,19
تیم فعلی رونالدو,19
نام دیگر تیم فوتبال آرسنال,19
باشگاه شهر میلان,19
یکی از دو تیم برگزار کننده ی افتتاحیه جام ملت های اروپا ۲۰۱۶,19
تیم فعلی طارمی,19
صاحب جدید رونالدو,19
تیمی که ترکیب دو عدد است,19
قهرمان جام جهانی,19
زادگاه سامورایی ها,19
تیمی با نام یک ماشین کشاورزی,19
شیرینی ترکیه,20
نوع سمی آن کوهی است,20
افزودنی قرمز,20
نوزادان فقط می‌توانند آن را بخورند,20
مهم ترین ماده غذایی هر غذا,20
ادویه شور کننده,20
ماده غذایی شیرین,20
برای سرخ کردن,20
غذای سنتی رشت,20
آرد مخصوص ماکارونی,20
شیرینی تولد,20
شیرینی لاستیکی,20
ماده شور کننده غذا,20
شکلات را با آن میسازند,20
خوردنی شیرین صبحانه,20
ماده ی غذایی گیاهی که آهن فراوان دارد,20
سس زرد,20
از مواد غذایی محبوب در شمال ایران,20
در تهیه کیک به کار میرود,20
قاتلش گریان است,20
افراد  گیاهخوار آن را نمی‌خوردند,20
ماده غذایی که کلسیم زیادی دارد,20
سوغات اصفهان,20
تند و تیز,20
غذای سنتی اصفهان,20
شیرینی تبریز,20
چاشنی غذا,20
یکی از مواد غذایی که از شیر تهیه میشود,20
یکی از مواد غذایی در فست فود,20
ادویه ای از دریا,20
روی سالاد می‌ریزند,20
سبزی سالاد,20
ادویه تند کننده,20
نوعی سس,20
ماهی کنسرو,20
غذا قرمز کن,20
از لبنیات مفید,20
طمع غذا ها را تعیین میکند,20
محصول کشاورزی اصلی آمریکا,20
یکی از مواد غذایی تند که کاربرد زیادی در غذا ها دارد,20
از گوشت و مرغ درست میشود,20
نویسنده ی بینوایان,21
شاعر حماسی پارسی زبان,21
نویسنده یک عاشقانه آرام,21
از شاعران برجسته معاصر,21
نویسنده ی بابا لنگ دراز,21
جنگ و صلح اثر اوست,21
همسایه نیما یوشیج,21
با کتابش در شب یلدا فال می‌گیریم,21
نویسنده آینه های ناگهان,21
نویسنده چشم هایش,21
پدر شعر نو ایران,21
نویسنده کتاب تقلای من,21
مرد نکونام,21
نویسنده قرن 3,21
شاعر یونانی,21
خالق اثر هملت,21
نویسنده ی ژانر ترسناک,21
لسان الغیب,21
نویسنده‌ و فیلسوف فرانسوی,21
غزل سرای شیرازی,21
فیلسوف و شاعر آلمانی,21
شاعر شیلیایی,21
نویسنده هندی,21
خالق ژانوالژان,21
شاعر خانم ایرانی,21
شاعر خیمه دوز,21
نویسنده شاهنامه,21
نویسنده کتاب دون کیشت,21
از شاعران معاصر ایران,21
مرده بود و زنده شد,21
برنده جایزه نوبل سال 1982 ادبیات,21
شاعر قرن 8,21
معروف ب ه.ا.سایه,21
پدر شعرفارسی,21
نویسنده الهی نامه,21
پدر علم تاریخ,21
نویسنده‌ی بینوایان,21
لقب بابا طاهر,21
صاحب گلستان و بوستان,21
سفرنامه‌نویس معروف ایرانی,21
نویسنده نابینا,21
خالق 1984,21
نویسنده زنان کوچک,21
آرزوهایش بزرگ بود,21
نویسنده کتاب غورباقه ات را قورت بده,21
نام نویسنده شاهنامه,21
نویسنده کتاب بینوایان,21
پدر غزل فارسی,21
نویسنده کتاب لغتنامه,21
پدر فلسفه جدید,21
پدر اگزیستانسیالیسم,21
شاعر زن معاصر ایرانی,21
نام شاعری که پدرش سردبیر روزنامه بهار بود,21
اهل گنجه است,21
نویسنده جتگ و صلح,21
اختر چرخ فلک,21
شاعر ایرانی که در قرن پنجم می زیست,21
نویسنده ی قلعه ی حیوانات,21
پدر شعر نو,21
نویسنده ی کتاب طاعون,21
عجم زنده کردم بدین پارسی,21
نویسنده بوستان,21
از شعرای معروف زن,21
نمایشنامه نویس اروپایی,21
شاعر معاصر با لقب سایه,21
نویسنده هفت پیکر,21
نویسنده من پیش از تو,21
کمدی الهی اثر اوست,21
نویسنده بوف کور,21
نویسنده معروف روسی,21
پدر داستان نویسی ایران,21
نامی بدون نقطه,22
نام فارسی دختر به معنای مثل ماه,22
نام دختر به معنای نورانی,22
نام پسر فراوان,22
نام دختر به معنای دوستداشتنی و محبوب,22
پسر رستم,22
از اسامی محبوب پسر در ایران,22
اسم دخترانه فارسی به معنای مقاوم و قوی,22
از اسامی مذهبی دخترانه,22
نام ترکی دختر به معنای مثل ماه,22
اسم به معنی صاحب تخت و تاج آسمانی,22
اسم بزرگ ترین پادشاه هخامنشیان,22
رخش دارد,22
اسم دخترانه و شخصیت اصلی هزار و یک شب,22
نام دختر که نام یک گل است,22
نام پسر در شاهنامه,22
شکل فارسی نام علی,22
نامی مشترک بین دختر و پسر,22
فرزند زال,22
یکی از اسم های دو بخشی,22
اسم پسرانه فارسی که نام یکی از خدایان بوده است,22
نام دختر فراوان,22
نام پسر به معنای بسیار سجده کننده,22
نام پسر به معنای امانتدار,22
نام پسر که در شاهنامه آمده,22
کمان دار معروف ایرانی,22
نام پسر به معنای تنها,22
یار ایرانی پیامبر (ص),22
اسم یکی از برادران یوسف پیامبر,22
اسم پسر کوروش کبیر,22
پهلوانی در شاهنامه,22
نام پسر به معنای راستگو,22
گل قرمز,23
گلی که نماد دوستی است,23
ارکیده سفید,23
نوعی گل آپارتمانی,23
درخت همیشه سبز,23
گیاه بوریا,23
درخت زبان گنجشک,23
روغن گلی برای سرماخوردگی در تب سنتی,23
گلی که تخمه آن را میخوریم,23
تخمه دارد,23
درختی که پس از یی سال میوه می‌دهد,23
گل خوشبو,23
گلی که سفید است و شب ها بوی خوبی دارد,23
گلی خوشبو بهاری,23
گل مراسم ختم,23
گلی که گونه افریقایی دارد,23
گیاه آپارتمانی محبوب,23
درختچه آپارتمانی,23
گلی آبزی و خاکی,23
گیاهی در بیابان,23
درخت انگور,23
یک درخت با میوه قرمز,23
گلی با نام یک اقیانوس,23
نوعی سرو,23
گلی زینتی,23
گلی خوشبو,23
نوعی گل سفید و کوچک,23
گل تخمه دار,23
گل نشانه عشق,23
از درختانی که همیشه سبز است,23
از گل های زینتی و خوش بو,23
درختی که در هوای گرم و مرطوب رشد می‌کند,23
برای توصیف قد بلند به این درخت اشاره میشود,23
گیاه تالاب,23
نوعی گل با رایحه خاص,23
گیاهی دارای ژل با خواص متعدد,23
سنبل کوهی,23
گل نومیدی,23
اسم دخترونه,23
گل نماد شهدا,23
گل زرد,23
گیاه پیچنده,23
گیاهی زینتی,23
ماده برگ توتون,23
درخت تنومند,23
بزرگترین سازه ی تاریخی مصر,24
بزرگ ترین دریاچه آب شیرین جهان,24
محل بعثت پیامبر,24
جزیره توریستی در ایران,24
اثر تاریخی بجنورد,24
بلند ترین برج جهان,24
آبشاری معروف در هند,24
رشته کوهی در غرب آسیا,24
مقبره سعدی,24
بنایی تاریخی در نزدیکی شوش,24
تپه‌ای باستانی در کاشان مربوط به ماقبل از تاریخ,24
کلیسای تاریخی پاریس,24
معروفترین موزه جهان,24
داخل پاریس,24
بلند ترین قله ایران,24
مدرسه قدیمی بیرجند,24
یکی از قله های ایران,24
تنگه زیبای دهلران,24
بلند ترین قله آتش فشان آسیا,24
آرامگاه کوروش بزرگ,24
مشهور ترین بنای تاریخی هند,24
بزرگ ترین جزیره جنوب ایران,24
ثلاثه آن در کشور مصر است,24
مرتفع ترین کوه,24
آبشاری معروف در نروژ,24
شکاف دو کوه,24
رودخانه ای معروف در خوزستان,24
بیابانی در مغولستان,24
محلی زیارتی در مشهد,24
آبشاری در لرستان,24
دشتی در ایران,24
بلندترین قله ایران,24
جنگل داخل آفریقا,24
کوهی در ترکیه,24
رودی در عراق,24
طولانی ترین رود ایران,24
پل معلق در سانفرانسیسکو,24
سواحل جنوبی ایران,24
کوهی در نپال,24
آبشاری در آمریکای شمالی,24
دریاچه‌ای در ترکیه,24
دریاچه ای در شمال غربی ایران,24
محل قتل امیرکبیر,24
بلند ترین آبشار جهان,24
دریاچه دیدنی مریوان,24
رودی در انگلستان,24
رودی در روسیه,24
کانالی در مصر,24
اثر باستانی یزد,24
تپه مشهور باستانی,24
کوهی در شمال ایران,24
برجی در تهران,24
موزه معروف فرانسه,24
بلندترین قله زاگرس,24
از مکان های دیدنی اصفهان,24
بزرگترین دریاچه ایران,24
از جاهای تاریخی کرمان,24
پلی در اصفهان,24
کوهی مشهور در ژاپن,24
پلی در کالیفرنیا,24
سد تاریخی بیرجند,24
اثر دیدنی شیراز,24
رشته کوهی در ایتالیا,24
برج معروف پاریس,24
بزرگ ترین آبشار جهان,24
از جاذبه های شیراز,24
برج فرانسه,24
بلند ترین قله آفریقا,24
کوه آمریکا,24
رود گذرا از اصفهان,24
آتشفشانی در سیستان و بلوچستان,24
بلندترین قله ایران بعد از دماوند,24
از جاذبه های دیدنی شیراز,24
غاری معروف در استان مرکزی,24
رشته کوهی در خراسان,24
بلند ترین کوه ژاپن,24
رودی در ترکمنستان,24
رودی مرزی ایران,24
پایتخت شیلی,24
رشته کوه های معروف در اروپا,24
مکانی گردشگری در شیراز,24
رود مرزی ایران,24
رود پر آب فارس,24
از جاذبه های اصفهان,24
رودی در فرانسه,24
از مکان های دیدنی کاشان,24
یکی از مهمترین اعضا بدن,25
آن را کوتاه میکنیم,25
بخشی از پوشش بدن که مثل مو رشد می کند,25
جوی خون,25
عضوی در صورت,25
وظیفه آن دیدن است,25
انگشت بزرگ پا,25
رگ خون رسان قلب,25
پنج عدد در هر دست,25
ریه,25
عضوی نزدیک روده که در بعضی افراد میترکد,25
عضوی در بدن که مسئول بینایی است,25
عضوی بی استفاده در دستگاه گورش,25
دندان های نیش,25
استخوانی که به هیچ جا متصل نیست,25
از اندام های تنفسی,25
ستون بدن,25
عضوی در بدن که خون را پمپاژ می کند,25
از اندام های حرکتی,25
کیسه ای زیر کبد,25
عضوی از بدن که سموم بدن را جمع آوری میکند,25
قسمتی از پا,25
جزیره ای در بدن,25
لوله گوارشی,25
عضوی برای دیدن,25
اندام سم زدایی بدن,25
بالای چشم است,25
عضوی از اعضا بدن برای شنیدن,25
از قسمت های چشم,25
بلند ترین عضله مربوط به کدام عضو هست,25
عضو شنوایی,25
عضوی که خون را پمپ می‌کند,25
عضوی که در گوارش نقش دارد,25
سقف دهان,25
استخوان بالای زانو,25
پمپ کننده خون در بدن,25
تسویه خون,25
مجرای بلع غذا,25
لایه محافظ دندان,26
بیماری کم خونی,26
انعقاد خون در رگ ها,26
مجموعه نشانه های بدنی و ذهنی بیماری,26
پرده داخلی مغز,26
مجرای گوش میانی و حلق,26
بیماری ای که باعث لرزش دست میشود,26
جوش چرکی,26
ناهنجاری کروموزومی,26
بیماری ناشی از رشد غیرعادی سلول ها,26
مرضی که بیمار آب بسیار خواهد,26
تب ناشی از بیماری سل,26
یکی از عوارض انفارکتوس عضله قلب,26
بیماری ریوی,26
نام اتاق مراقبت های ویژه در اصطلاح پزشکی,26
 قشر میانی عضلانی جدار قلب,26
ورم عفونی لثه,26
بیماری نرمی استخان,26
بیماری خطرناک,26
از بیماری های خونی,26
وارد شدن تودهٔ خارجی به درون جریان خون,26
دریچه قلب,26
در پزشکی به کاهش هوشیاری گویند,26
حالتی مخصوص زن باردار,26
اختلالی در روان شناسی,26
مایع دارویی که برای پیشگیری بیماری به بدن تزریق می‌شود,26
قند خون,26
دوره نهفته بیماری,26
از رگ های مهم,26
تیروئید متورم,26
بیماری تنگی نفس,26
بیماری کمبود آهن,26
فوریت پزشکی,26
توهم خطرنام در روانشناسی,26
بیماری ثروتمندان,26
آبله‌ای که در اثر سوختن روی پوست می‌زند,26
بیماری pd,26
از انگل های گوارشی,26
گلبول سفید خون,26
باکتری‌های مولپ تب مواج,26
مایع شفاف که فضای بین قرنیه و زجاجیه را پر می‌کند,26
مجرای فرعی روده کور,26
بیماری که در اثر رشد غیر عادی سلول ایجاد میشود,26
آنزیم معده,26
از اعضای تنفسی,26
یکی از عیوب انکساری چشم,26
ایست قلبی,26
سر درد,26
ترک خفیف استخوان,26
ویتامین انعقاد خون,26
بهره هوشی,26
مرگ خاموش,26
معالجه تکلم,26
بیماری زردی,26
محل تقاطع اعصاب بینایی,26
کاراموز پزشکی,26
بیماری ایی بشدت واگیر,26
بیماری که نیاز به قرنطینه دارد,26
گیره و انبر پزشکی,26
مایع درون بدن,26
تنظیم کننده قند خون,26
صرصام و مرض غش,26
بیماری شیرین,26
خون از آن می‌گذزد,26
ثبت ضربان قلب,26
معاینه پزشکی,26
برای درمان بیماری ها میخورند,26
مرگ سلولی برنامه ریزی شده,26
بیماری ای که منجر به تشنج می‌شود,26
رمان یان فلمینگ,27
از آثار معروف بزرگ علوی,27
از آثار معروف داوینچی,27
اثر آریستوفان,27
اثر جووانی بوکاچیو,27
از تابلوهای ونگوگ,27
لبخند ژکوند,27
نوشته دهخدا,27
کتاب فردوسی,27
مجموعه شهر سهراب سپهری,27
اثر داستایوسکی,27
کتاب دکتر شریعتی,27
کتابی که یکی از شخصیت های آن کوزت است,27
موزیسین ناشنوا,27
از آثار معروف فروغ فرخزاد,27
اثری از مرحوم هوشنگ ابتهاج,27
یکی از کتاب های گابریل گارسیا مارکز,27
تابلوی لئونارد داوینچی,27
اثری از جلال‌الدین محمد بلخی,27
از کتاب های خواجه عبدالله انصاری,27
تابلو معروف داوینچی,27
اثری که در موزه لوور نگهداری میشود,27
یکی از آثار سعدی,27
اثری از ابوالفضل زروئی نصر آباد,27
تابلویی از میکل آنژ,27
از آثار اخوان ثالث,27
اثری از نیما یوشیج,27
از اثرهای معروف خواجوی کرمانی,27
از اثرهای معروف بزرگ علوی,27
از آثار ابوریحان بیرونی,27
نقاش شام اخر,27
از آثار وشحی بافقی,27
اثر محمود عنبرانی,27
نقاشی معروف موزه‌ی لوور,27
اثر سیمین دانشور,27
از آثار امیرخسرو دهلوی,27
کتاب جک لندن,27
مشهور ترین اثر شکسپیر,27
اثری از طبیب اصفهانی,27
اثری از ویکتور هوگو,27
اثر جیمز ایجی,27
از اثرهای معروف سهراب سپهری,27
نقاشی که پس از مرگ شهرت یافت,27
اثری هنری از داوینچی,27
کتابی به صورت نثر آمیخته به نظم,27
اثری از فخر الدین عراقی,27
از آثار فروغ فرخزاد,27
تابلوی فرشچیان,27
کتابی از چاک پالانیک,27
اثری از ژان پل سارتر,27
اثری از جلال آل احمد,27
رمان کی. دیک,27
شاهکار فردوسی,27
تابلوی ادوارد مانه,27
اثر کافگا,27
کتاب لیلا سلیمانی,27
از اثرهای معروف اهلی شبرازی,27
اثری از شکسپیر,27
اثری از نسرین قدیری,27
از آثار خواجه عبدالله انصاری,27
از آثار ناصر خسرو,27
تابلو پابلو پیکاسو,27
رمانی از فهیمه رحیمی,27
از آثار مولوی,27
سخت ترین زبان دنیا,28
مادر زبان های اروپایی,28
پر صحبت ترین زبان,28
فارسی قدیم,28
زبانی فعلی مردم کشور مصر,28
مردم ارمنستان به آن زبان صحبت می‌کنند,28
پر استفاده ترین زبان دنیا,28
منشا زبان انگلیسی,28
زبان کشور پاکستان,28
یکی از زبان های چینی,28
زبان تعدادی از کشورهای حوزه‌ی خلیج فارس,28
گویش در شمال ایران,28
یکی از زبان های مهم و پرکاربرد,28
زبان باستانی ایران,28
زبان بین المللی,28
زبانی رایج در ایران,28
زبان رسمی بلژیک,28
زبان یکی از اقوام ایرانی,28
زبان رایج در غرب ایران,28
بین المللی,28
زبان مشترک در ایران و آذربایجان,28
زبانی بهترین شعر ها را دارد,28
به زبان چینی میگویند,28
همه حروفش شبیه هم هستش,28
زبانی با بیشترین الفبا,28
زبانی که اشتراکات زیادی با فارسی دارد,28
زبان موزیکال,28
بین دوراهی موندن,29
... به ... میگه,29
آب که میره فورباغه ابوعطا می‌خونه,29
شتر در خواب بیند پنبه و جای خالی,29
موش تو ... نمیرفت,29
هر چه از او میرسد نیکوست,29
آرزو بر آنان عیب نیست,29
کنايه از آدم اهل گردش,29
گر صبرکنی ز غوره چه میسازی,29
گندم ز گندم روید ...,29
دیگ به دیگ میگه روت سیاه,29
اگر دیوار موش داشته باشد موش چه چیزی دارد,29
گهی ... به پشت,29
آنچه که دسته‌ی خودش را نمیبرد,29
نام غذایی که در یک ضرب المثل آمده,29
پایان شب ... سپید است,29
صبر,29
پرنده ای که نامش در یک ضرب المثل آمده,29
زین,29
